ano,cod_produto,produto,uf,estado,municipio,qtd_produzida_ton,area_colhida_ha,valor_producao_reais
2022,41155,Limão,BA,Bahia,Jequié,15618,1355,30175404
2023,41155,Limão,BA,Bahia,Jequié,12721,1428,10151934
2015,41176,Tangerina,BA,Bahia,Jequié,1816,382,3270374
2016,41176,Tangerina,BA,Bahia,Jequié,1625,380,1202303
2017,41176,Tangerina,BA,Bahia,Jequié,1914,387,3605458
2018,41176,Tangerina,BA,Bahia,Jequié,1801,422,3280984
2019,41176,Tangerina,BA,Bahia,JEQUIÉ,1639,439,1392206
2020,41176,Tangerina,BA,Bahia,Jequié,2000,399,1416354
2021,41176,Tangerina,BA,Bahia,Jequié,1864,381,1511790
2022,41176,Tangerina,BA,Bahia,Jequié,1735,399,2297639
2023,41176,Tangerina,BA,Bahia,JEQUIÉ,1877,433,1548970
2015,41160,Pomelo,BA,Bahia,Jequié,1413,414,1447104
2016,41160,Pomelo,BA,Bahia,Jequié,1400,390,1496724
2017,41160,Pomelo,BA,Bahia,Jequié,1405,406,1138811
2018,41160,Pomelo,BA,Bahia,Jequié,1568,389,1047362
2019,41160,Pomelo,BA,Bahia,Jequié,1549,373,1661219
2020,41160,Pomelo,BA,Bahia,Jequié,1231,379,
2021,41160,Pomelo,BA,Bahia,Jequié,1263,361,2042905
2022,41160,Pomelo,BA,Bahia,JEQUIÉ,1339,418,2368537
2023,41160,Pomelo,BA,Bahia,Jequié,1400,365,2754612
2015,41151,Laranja,BA,Bahia,Cruz das Almas,10701,997,10673323
2016,41151,Laranja,BA,Bahia,cruz das almas,12114,1080,14487553
2017,41151,Laranja,BA,Bahia,cruz das almas,11322,1004,13001987
2018,41151,Laranja,BA,Bahia,Cruz das Almas,,997,6715083
2019,41151,Laranja,BA,Bahia,Cruz das Almas,12102,1093,5781345
2020,41151,Laranja,BA,Bahia,Cruz das Almas,11451,1056,8434942
2021,41151,Laranja,BA,Bahia,Cruz das Almas,10409,1133,5427490
2022,41151,Laranja,BA,Bahia,Cruz das Almas,10709,1099,9178155
2023,41151,Laranja,BA,Bahia,Cruz das Almas,11164,1023,11171658
2015,41155,Limão,BA,Bahia,Cruz das Almas,23206,2387,38335007
2016,41155,Limão,BA,Bahia,Cruz das Almas,22919,2470,17713902
2017,41155,Limão,BA,Bahia,Cruz das Almas,25933,2486,51099812
2018,41155,Limão,BA,Bahia,Cruz das Almas,25961,2326,39718471
2019,41155,Limão,BA,Bahia,Cruz das Almas,21729,2223,36060567
2020,41155,Limão,BA,Bahia,Cruz das Almas,20009,2416,33377190
2021,41155,Limão,BA,Bahia,Cruz das Almas,23228,2125,14881189
2022,41155,Limão,BA,Bahia,cruz das almas,23154,2050,33659838
2023,41155,Limão,BA,Bahia,Cruz das Almas,24648,2398,28223811
2015,41176,Tangerina,BA,Bahia,Cruz das Almas,2474,290,
2016,41176,Tangerina,BA,Bahia,Cruz das Almas,2646,275,2483633
2017,41176,Tangerina,BA,Bahia,Cruz das Almas,2798,301,2637979
2018,41176,Tangerina,BA,Bahia,Cruz das Almas,2512,277,2862277
2019,41176,Tangerina,BA,Bahia,Cruz das Almas,2583,306,4134530
2020,41176,Tangerina,BA,Bahia,Cruz das Almas,2679,253,3105500
2021,41176,Tangerina,BA,Bahia,Cruz das Almas,2778,293,3921804
2022,41176,Tangerina,BA,Bahia,Cruz das Almas,2288,278,2220071
2023,41176,Tangerina,BA,Bahia,cruz das almas,2705,270,4232978
2015,41160,Pomelo,BA,Bahia,Cruz das Almas,394,113,721902
2016,41160,Pomelo,BA,Bahia,Cruz das Almas,366,130,564588
2017,41160,Pomelo,BA,Bahia,Cruz das Almas,360,118,
2018,41160,Pomelo,BA,Bahia,Cruz das Almas,438,125,555280
2019,41160,Pomelo,BA,Bahia,Cruz das Almas,394,121,747226
2020,41160,Pomelo,BA,Bahia,Cruz das Almas,413,114,377793
2021,41160,Pomelo,BA,Bahia,Cruz das Almas,353,,493201
2022,41160,Pomelo,BA,Bahia,Cruz das Almas,-,131,490171
2023,41160,Pomelo,BA,Bahia,Cruz das Almas,435,125,309383
2015,41151,Laranja,BA,Bahia,Santo Antônio de Jesus,8096,1727,4717312
2016,41151,Laranja,BA,Bahia,Santo Antônio de Jesus,7651,1687,8676031
2017,41151,Laranja,BA,Bahia,SANTO ANTÔNIO DE JESUS,7694,1604,3682472
2018,41151,Laranja,BA,Bahia,santo antônio de jesus,7040,1593,5497033
2019,41151,Laranja,BA,Bahia,Santo Antônio de Jesus,6928,1742,6761625
2020,41151,Laranja,BA,Bahia,Santo Antônio de Jesus,8225,1531,5969171
2021,41151,Laranja,BA,Bahia,Santo Antônio de Jesus,7425,1535,6131208
2022,41151,Laranja,BA,Bahia,Santo Antônio de Jesus,7682,1509,3112852
2023,41151,Laranja,BA,Bahia,Santo Antônio de Jesus,7489,1481,8160193
2015,41155,Limão,BA,Bahia,Santo Antônio de Jesus,11982,1319,20045750
2016,41155,Limão,BA,Bahia,Santo Antônio de Jesus,12051,1288,13915723
2017,41155,Limão,BA,Bahia,Santo Antônio de Jesus,12674,1399,15001869
2018,41155,Limão,BA,Bahia,Santo Antônio de Jesus,12246,1319,19806600
2019,41155,Limão,BA,Bahia,Santo Antônio de Jesus,10729,1493,7268150
2020,41155,Limão,BA,Bahia,Santo Antônio de Jesus,14107,1291,
2021,41155,Limão,BA,Bahia,SANTO ANTÔNIO DE JESUS,13025,1438,22356949
2022,41155,Limão,BA,Bahia,Santo Antônio de Jesus,11372,1434,21812540
2023,41155,Limão,BA,Bahia,SANTO ANTÔNIO DE JESUS,14694,1429,13956134
2015,41176,Tangerina,BA,Bahia,Santo Antônio de Jesus,3397,377,3389966
2016,41176,Tangerina,BA,Bahia,Santo Antônio de Jesus,3710,410,5289464
2017,41176,Tangerina,BA,Bahia,Santo Antônio de Jesus,3531,386,6158890
2018,41176,Tangerina,BA,Bahia,Santo Antônio de Jesus,3617,416,3999394
2019,41176,Tangerina,BA,Bahia,Santo Antônio de Jesus,3206,359,6283805
2020,41176,Tangerina,BA,Bahia,Santo Antônio de Jesus,3277,405,5627709
2021,41176,Tangerina,BA,Bahia,Santo Antônio de Jesus,3897,417,7101554
2022,41176,Tangerina,BA,Bahia,Santo Antônio de Jesus,2893,350,3996988
2023,41176,Tangerina,BA,Bahia,Santo Antônio de Jesus,3322,393,2880979
2015,41160,Pomelo,BA,Bahia,Santo Antônio de Jesus,1717,116,2587477
2016,41160,Pomelo,BA,Bahia,Santo Antônio de Jesus,1382,,841493
2017,41160,Pomelo,BA,Bahia,Santo Antônio de Jesus,1489,131,1574270
2018,41160,Pomelo,BA,Bahia,SANTO ANTÔNIO DE JESUS,1839,136,1496296
2019,41160,Pomelo,BA,Bahia,Santo Antônio de Jesus,1691,135,2859901
2020,41160,Pomelo,BA,Bahia,Santo Antônio de Jesus,1482,121,1769503
2021,41160,Pomelo,BA,Bahia,Santo Antônio de Jesus,1849,125,3268699
2022,41160,Pomelo,BA,Bahia,Santo Antônio de Jesus,1608,124,1427719
2023,41160,Pomelo,BA,Bahia,Santo Antônio de Jesus,1756,117,2913641
2015,41151,Laranja,GO,Goiás,GOIÂNIA,8528,667,5866298
2016,41151,Laranja,GO,Goiás,Goiânia,8093,617,8788953
2017,41151,Laranja,GO,Goiás,Goiânia,6889,692,3221028
2018,41151,Laranja,GO,Goiás,Goiânia,7719,607,3956671
2019,41151,Laranja,GO,Goiás,Goiânia,7995,574,8330024
2020,41151,Laranja,GO,Goiás,Goiânia,6582,684,7715684
2021,41151,Laranja,GO,Goiás,Goiânia,6558,629,4228938
2022,41151,Laranja,GO,Goiás,Goiânia,6963,678,2975834
2023,41151,Laranja,GO,Goiás,Goiânia,7427,586,3059558
2015,41155,Limão,GO,Goiás,Goiânia,,347,1637869
2016,41155,Limão,GO,Goiás,Goiânia,1107,334,813598
2017,41155,Limão,GO,Goiás,Goiânia,1060,300,1614267
2018,41155,Limão,GO,Goiás,Goiânia,886,338,905094
2019,41155,Limão,GO,Goiás,Goiânia,891,349,943677
2020,41155,Limão,GO,Goiás,Goiânia,1058,,1811161
2021,41155,Limão,GO,Goiás,Goiânia,931,292,1185243
2022,41155,Limão,GO,Goiás,Goiânia,1118,320,1082141
2023,41155,Limão,GO,Goiás,Goiânia,1119,303,1205583
2015,41176,Tangerina,GO,Goiás,Goiânia,-,666,7570588
2016,41176,Tangerina,GO,Goiás,Goiânia,7327,583,7962059
2017,41176,Tangerina,GO,Goiás,Goiânia,6146,671,11307865
2018,41176,Tangerina,GO,Goiás,Goiânia,7398,634,12516770
2019,41176,Tangerina,GO,Goiás,Goiânia,7284,693,6070885
2020,41176,Tangerina,GO,Goiás,GOIÂNIA,7812,658,10602057
2021,41176,Tangerina,GO,Goiás,Goiânia,7898,618,9048591
2022,41176,Tangerina,GO,Goiás,Goiânia,6407,577,10197877
2023,41176,Tangerina,GO,Goiás,Goiânia,7421,585,9449196
2015,41160,Pomelo,GO,Goiás,Goiânia,421,386,399109
2016,41160,Pomelo,GO,Goiás,Goiânia,464,386,715137
2017,41160,Pomelo,GO,Goiás,Goiânia,435,381,730939
2018,41160,Pomelo,GO,Goiás,goiânia,447,353,819045
2019,41160,Pomelo,GO,Goiás,Goiânia,479,361,707798
2020,41160,Pomelo,GO,Goiás,Goiânia,403,381,291772
2021,41160,Pomelo,GO,Goiás,Goiânia,,395,519556
2022,41160,Pomelo,GO,Goiás,Goiânia,452,366,
2023,41160,Pomelo,GO,Goiás,Goiânia,444,358,536029
2015,41151,Laranja,GO,Goiás,Anápolis,,1040,19161011
2016,41151,Laranja,GO,Goiás,anápolis,22835,918,19731669
2017,41151,Laranja,GO,Goiás,Anápolis,20775,,15967548
2018,41151,Laranja,GO,Goiás,Anápolis,19387,1048,11105486
2019,41151,Laranja,GO,Goiás,Anápolis,16786,960,18678717
2020,41151,Laranja,GO,Goiás,Anápolis,21655,934,20773285
2021,41151,Laranja,GO,Goiás,Anápolis,20782,1015,20837182
2022,41151,Laranja,GO,Goiás,Anápolis,20073,1028,23540066
2023,41151,Laranja,GO,Goiás,Anápolis,20612,996,20720245
2015,41155,Limão,GO,Goiás,Anápolis,979,126,740195
2016,41155,Limão,GO,Goiás,Anápolis,863,128,1358267
2017,41155,Limão,GO,Goiás,Anápolis,787,136,1059269
2018,41155,Limão,GO,Goiás,ANÁPOLIS,960,125,1342223
2019,41155,Limão,GO,Goiás,Anápolis,865,135,850557
2020,41155,Limão,GO,Goiás,Anápolis,893,,551325
2021,41155,Limão,GO,Goiás,Anápolis,866,132,1019501
2022,41155,Limão,GO,Goiás,Anápolis,921,136,1818682
2023,41155,Limão,GO,Goiás,Anápolis,802,127,1556944
2015,41176,Tangerina,GO,Goiás,Anápolis,1823,209,2388923
2016,41176,Tangerina,GO,Goiás,ANÁPOLIS,1688,203,2322184
2017,41176,Tangerina,GO,Goiás,Anápolis,1638,197,1983057
2018,41176,Tangerina,GO,Goiás,Anápolis,1499,212,1209741
2019,41176,Tangerina,GO,Goiás,Anápolis,1694,206,2180404
2020,41176,Tangerina,GO,Goiás,Anápolis,1597,204,1697206
2021,41176,Tangerina,GO,Goiás,Anápolis,1670,190,1017840
2022,41176,Tangerina,GO,Goiás,Anápolis,1635,199,2652840
2023,41176,Tangerina,GO,Goiás,Anápolis,1413,203,1826959
2015,41160,Pomelo,GO,Goiás,Anápolis,871,256,1555755
2016,41160,Pomelo,GO,Goiás,Anápolis,785,245,691467
2017,41160,Pomelo,GO,Goiás,ANÁPOLIS,835,277,572193
2018,41160,Pomelo,GO,Goiás,Anápolis,1049,232,1109426
2019,41160,Pomelo,GO,Goiás,Anápolis,809,265,1049662
2020,41160,Pomelo,GO,Goiás,Anápolis,869,241,1057552
2021,41160,Pomelo,GO,Goiás,Anápolis,942,280,1736602
2022,41160,Pomelo,GO,Goiás,Anápolis,960,262,800965
2023,41160,Pomelo,GO,Goiás,ANÁPOLIS,893,266,1575679
2015,41151,Laranja,GO,Goiás,Rio Verde,8130,,6443956
2016,41151,Laranja,GO,Goiás,Rio Verde,10232,978,10269748
2017,41151,Laranja,GO,Goiás,Rio Verde,9392,986,7676440
2018,41151,Laranja,GO,Goiás,Rio Verde,8584,971,6209583
2019,41151,Laranja,GO,Goiás,Rio Verde,8871,947,9129039
2020,41151,Laranja,GO,Goiás,RIO VERDE,7974,1022,7960293
2021,41151,Laranja,GO,Goiás,Rio Verde,7791,1036,5515413
2022,41151,Laranja,GO,Goiás,Rio Verde,9229,,7447770
2023,41151,Laranja,GO,Goiás,RIO VERDE,8370,913,8129175
2015,41155,Limão,GO,Goiás,Rio Verde,1010,143,1016684
2016,41155,Limão,GO,Goiás,Rio Verde,862,146,1624540
2017,41155,Limão,GO,Goiás,Rio Verde,1016,160,1619749
2018,41155,Limão,GO,Goiás,Rio Verde,867,139,1519830
2019,41155,Limão,GO,Goiás,RIO VERDE,751,160,494547
2020,41155,Limão,GO,Goiás,Rio Verde,782,144,1335394
2021,41155,Limão,GO,Goiás,Rio Verde,956,161,954785
2022,41155,Limão,GO,Goiás,RIO VERDE,1006,145,725430
2023,41155,Limão,GO,Goiás,RIO VERDE,888,142,580080
2015,41176,Tangerina,GO,Goiás,Rio Verde,3958,764,4824142
2016,41176,Tangerina,GO,Goiás,Rio Verde,4434,663,2748617
2017,41176,Tangerina,GO,Goiás,Rio Verde,4671,665,5287796
2018,41176,Tangerina,GO,Goiás,Rio Verde,4429,660,5388953
2019,41176,Tangerina,GO,Goiás,Rio Verde,3886,,2685940
2020,41176,Tangerina,GO,Goiás,Rio Verde,,788,5470289
2021,41176,Tangerina,GO,Goiás,Rio Verde,-,662,6115348
2022,41176,Tangerina,GO,Goiás,Rio Verde,3979,789,3711359
2023,41176,Tangerina,GO,Goiás,Rio Verde,4667,723,8546313
2015,41160,Pomelo,GO,Goiás,Rio Verde,608,119,1050399
2016,41160,Pomelo,GO,Goiás,Rio Verde,615,140,672882
2017,41160,Pomelo,GO,Goiás,Rio Verde,612,128,646526
2018,41160,Pomelo,GO,Goiás,Rio Verde,572,141,871188
2019,41160,Pomelo,GO,Goiás,Rio Verde,665,124,530579
2020,41160,Pomelo,GO,Goiás,Rio Verde,660,120,596672
2021,41160,Pomelo,GO,Goiás,Rio Verde,623,137,710443
2022,41160,Pomelo,GO,Goiás,Rio Verde,615,139,539314
2023,41160,Pomelo,GO,Goiás,Rio Verde,597,143,869981
2015,41151,Laranja,GO,Goiás,Catalão,1459,1898,688586
2016,41151,Laranja,GO,Goiás,Catalão,1119,2013,730035
2017,41151,Laranja,GO,Goiás,Catalão,1431,1831,1580466
2018,41151,Laranja,GO,Goiás,Catalão,1357,2043,848108
2019,41151,Laranja,GO,Goiás,Catalão,1132,1783,1249937
2020,41151,Laranja,GO,Goiás,Catalão,1244,,1066765
2021,41151,Laranja,GO,Goiás,Catalão,1235,1801,859528
2022,41151,Laranja,GO,Goiás,Catalão,1487,2145,829308
2023,41151,Laranja,GO,Goiás,Catalão,1508,1962,1353414
2015,41155,Limão,GO,Goiás,catalão,1178,67,792576
2016,41155,Limão,GO,Goiás,Catalão,1278,65,1586410
2017,41155,Limão,GO,Goiás,Catalão,1272,56,
2018,41155,Limão,GO,Goiás,Catalão,1119,65,2008691
2019,41155,Limão,GO,Goiás,Catalão,1202,61,1169956
2020,41155,Limão,GO,Goiás,Catalão,1185,57,2056042
2021,41155,Limão,GO,Goiás,Catalão,,65,2348298
2022,41155,Limão,GO,Goiás,Catalão,1230,66,1531433
2023,41155,Limão,GO,Goiás,Catalão,1066,65,
2015,41176,Tangerina,GO,Goiás,Catalão,796,804,1067489
2016,41176,Tangerina,GO,Goiás,Catalão,859,863,
2017,41176,Tangerina,GO,Goiás,Catalão,815,841,1598877
2018,41176,Tangerina,GO,Goiás,Catalão,1070,777,1593674
2019,41176,Tangerina,GO,Goiás,Catalão,1019,873,1368283
2020,41176,Tangerina,GO,Goiás,Catalão,791,808,1286229
2021,41176,Tangerina,GO,Goiás,Catalão,776,874,561454
2022,41176,Tangerina,GO,Goiás,Catalão,792,794,1406287
2023,41176,Tangerina,GO,Goiás,Catalão,866,,750301
2015,41160,Pomelo,GO,Goiás,CATALÃO,1996,276,2461161
2016,41160,Pomelo,GO,Goiás,Catalão,1783,246,
2017,41160,Pomelo,GO,Goiás,catalão,1805,260,1547739
2018,41160,Pomelo,GO,Goiás,Catalão,1950,245,3777684
2019,41160,Pomelo,GO,Goiás,Catalão,-,238,4527896
2020,41160,Pomelo,GO,Goiás,Catalão,1846,,3184480
2021,41160,Pomelo,GO,Goiás,Catalão,2141,252,1649825
2022,41160,Pomelo,GO,Goiás,Catalão,1935,280,1332005
2023,41160,Pomelo,GO,Goiás,Catalão,2265,246,4262804
2015,41151,Laranja,GO,Goiás,Jataí,8611,485,7386687
2016,41151,Laranja,GO,Goiás,Jataí,7633,495,4967312
2017,41151,Laranja,GO,Goiás,Jataí,7388,496,8553201
2018,41151,Laranja,GO,Goiás,Jataí,7994,447,
2019,41151,Laranja,GO,Goiás,Jataí,7630,486,8891499
2020,41151,Laranja,GO,Goiás,Jataí,6721,498,5941801
2021,41151,Laranja,GO,Goiás,jataí,6867,448,6595869
2022,41151,Laranja,GO,Goiás,Jataí,7829,452,5440413
2023,41151,Laranja,GO,Goiás,Jataí,7343,442,8440942
2015,41155,Limão,GO,Goiás,Jataí,677,62,929930
2016,41155,Limão,GO,Goiás,Jataí,809,,855319
2017,41155,Limão,GO,Goiás,Jataí,868,52,1392426
2018,41155,Limão,GO,Goiás,Jataí,882,54,1461053
2019,41155,Limão,GO,Goiás,Jataí,783,58,1173361
2020,41155,Limão,GO,Goiás,JATAÍ,675,62,651413
2021,41155,Limão,GO,Goiás,Jataí,858,54,565724
2022,41155,Limão,GO,Goiás,Jataí,-,60,1118393
2023,41155,Limão,GO,Goiás,Jataí,656,,585395
2015,41176,Tangerina,GO,Goiás,Jataí,7107,893,9599581
2016,41176,Tangerina,GO,Goiás,Jataí,7096,891,10293925
2017,41176,Tangerina,GO,Goiás,JATAÍ,6756,967,10214883
2018,41176,Tangerina,GO,Goiás,Jataí,8769,994,15994025
2019,41176,Tangerina,GO,Goiás,Jataí,-,1008,9926821
2020,41176,Tangerina,GO,Goiás,Jataí,7485,894,6386851
2021,41176,Tangerina,GO,Goiás,Jataí,7695,996,14536982
2022,41176,Tangerina,GO,Goiás,JATAÍ,,,4132408
2023,41176,Tangerina,GO,Goiás,Jataí,7836,991,15246440
2015,41160,Pomelo,GO,Goiás,Jataí,,90,826380
2016,41160,Pomelo,GO,Goiás,Jataí,994,81,1482445
2017,41160,Pomelo,GO,Goiás,JATAÍ,765,91,946566
2018,41160,Pomelo,GO,Goiás,JATAÍ,893,80,1400690
2019,41160,Pomelo,GO,Goiás,Jataí,-,87,723347
2020,41160,Pomelo,GO,Goiás,Jataí,938,82,913797
2021,41160,Pomelo,GO,Goiás,Jataí,1017,79,1412101
2022,41160,Pomelo,GO,Goiás,Jataí,945,84,683974
2023,41160,Pomelo,GO,Goiás,Jataí,940,88,986055
2015,41151,Laranja,GO,Goiás,Itumbiara,11838,527,9418413
2016,41151,Laranja,GO,Goiás,ITUMBIARA,10156,487,7853067
2017,41151,Laranja,GO,Goiás,Itumbiara,10762,538,9686340
2018,41151,Laranja,GO,Goiás,Itumbiara,9481,533,5353448
2019,41151,Laranja,GO,Goiás,Itumbiara,9141,462,3685947
2020,41151,Laranja,GO,Goiás,Itumbiara,10164,463,10016456
2021,41151,Laranja,GO,Goiás,Itumbiara,11009,527,10461200
2022,41151,Laranja,GO,Goiás,Itumbiara,11625,523,12956606
2023,41151,Laranja,GO,Goiás,itumbiara,10065,527,6464609
2015,41155,Limão,GO,Goiás,Itumbiara,647,118,1004580
2016,41155,Limão,GO,Goiás,Itumbiara,601,113,649342
2017,41155,Limão,GO,Goiás,Itumbiara,737,114,1450282
2018,41155,Limão,GO,Goiás,Itumbiara,774,116,922439
2019,41155,Limão,GO,Goiás,Itumbiara,687,121,1142253
2020,41155,Limão,GO,Goiás,Itumbiara,746,101,844316
2021,41155,Limão,GO,Goiás,itumbiara,763,109,1113372
2022,41155,Limão,GO,Goiás,Itumbiara,717,101,612121
2023,41155,Limão,GO,Goiás,ITUMBIARA,658,102,870817
2015,41176,Tangerina,GO,Goiás,Itumbiara,5374,455,10511493
2016,41176,Tangerina,GO,Goiás,Itumbiara,5780,410,6516415
2017,41176,Tangerina,GO,Goiás,Itumbiara,5888,466,11347692
2018,41176,Tangerina,GO,Goiás,Itumbiara,4652,438,7964560
2019,41176,Tangerina,GO,Goiás,Itumbiara,5359,398,6488717
2020,41176,Tangerina,GO,Goiás,Itumbiara,5459,439,
2021,41176,Tangerina,GO,Goiás,Itumbiara,4962,453,6769589
2022,41176,Tangerina,GO,Goiás,Itumbiara,4817,398,4255463
2023,41176,Tangerina,GO,Goiás,Itumbiara,4632,441,4503427
2015,41160,Pomelo,GO,Goiás,Itumbiara,987,158,1253715
2016,41160,Pomelo,GO,Goiás,Itumbiara,972,147,1277028
2017,41160,Pomelo,GO,Goiás,ITUMBIARA,1008,167,1789884
2018,41160,Pomelo,GO,Goiás,Itumbiara,-,170,1818158
2019,41160,Pomelo,GO,Goiás,Itumbiara,1188,147,1735494
2020,41160,Pomelo,GO,Goiás,Itumbiara,1134,,1907772
2021,41160,Pomelo,GO,Goiás,Itumbiara,972,163,1086044
2022,41160,Pomelo,GO,Goiás,Itumbiara,1111,153,1145883
2023,41160,Pomelo,GO,Goiás,Itumbiara,1169,172,1691878
2015,41151,Laranja,GO,Goiás,Caldas Novas,12471,1324,7498492
2016,41151,Laranja,GO,Goiás,Caldas Novas,14039,1396,11972626
2017,41151,Laranja,GO,Goiás,Caldas Novas,11451,1271,10618385
2018,41151,Laranja,GO,Goiás,Caldas Novas,13157,1255,10975842
2019,41151,Laranja,GO,Goiás,Caldas Novas,13920,1326,7859051
2020,41151,Laranja,GO,Goiás,Caldas Novas,11377,1286,7014971
2021,41151,Laranja,GO,Goiás,Caldas Novas,,1371,16956451
2022,41151,Laranja,GO,Goiás,Caldas Novas,12740,1233,10879487
2023,41151,Laranja,GO,Goiás,CALDAS NOVAS,12308,1261,6099301
2015,41155,Limão,GO,Goiás,Caldas Novas,1727,85,1685172
2016,41155,Limão,GO,Goiás,Caldas Novas,1902,76,2040176
2017,41155,Limão,GO,Goiás,Caldas Novas,1905,81,2616826
2018,41155,Limão,GO,Goiás,Caldas Novas,2047,90,1810362
2019,41155,Limão,GO,Goiás,Caldas Novas,1723,84,1264608
2020,41155,Limão,GO,Goiás,Caldas Novas,1693,78,1581734
2021,41155,Limão,GO,Goiás,Caldas Novas,1620,77,2587779
2022,41155,Limão,GO,Goiás,Caldas Novas,1887,81,3461755
2023,41155,Limão,GO,Goiás,Caldas Novas,1932,90,2799807
2015,41176,Tangerina,GO,Goiás,Caldas Novas,6387,493,7454543
2016,41176,Tangerina,GO,Goiás,Caldas Novas,5967,557,5619136
2017,41176,Tangerina,GO,Goiás,Caldas Novas,6786,512,10951585
2018,41176,Tangerina,GO,Goiás,Caldas Novas,8200,510,6854858
2019,41176,Tangerina,GO,Goiás,Caldas Novas,8159,499,13584688
2020,41176,Tangerina,GO,Goiás,Caldas Novas,6093,557,7520840
2021,41176,Tangerina,GO,Goiás,Caldas Novas,6626,515,6126014
2022,41176,Tangerina,GO,Goiás,Caldas Novas,8072,479,11035343
2023,41176,Tangerina,GO,Goiás,Caldas Novas,7547,468,5600737
2015,41160,Pomelo,GO,Goiás,CALDAS NOVAS,-,153,1343177
2016,41160,Pomelo,GO,Goiás,Caldas Novas,,128,1267808
2017,41160,Pomelo,GO,Goiás,Caldas Novas,1489,133,1258507
2018,41160,Pomelo,GO,Goiás,Caldas Novas,1540,126,1917425
2019,41160,Pomelo,GO,Goiás,Caldas Novas,1617,154,3105609
2020,41160,Pomelo,GO,Goiás,Caldas Novas,1616,138,2107932
2021,41160,Pomelo,GO,Goiás,caldas novas,1499,143,1764889
2022,41160,Pomelo,GO,Goiás,Caldas Novas,1571,144,1266286
2023,41160,Pomelo,GO,Goiás,Caldas Novas,1471,127,1350231
2015,41151,Laranja,GO,Goiás,FORMOSA,15974,425,18500772
2016,41151,Laranja,GO,Goiás,Formosa,16237,456,14982620
2017,41151,Laranja,GO,Goiás,Formosa,18741,501,14684825
2018,41151,Laranja,GO,Goiás,Formosa,,486,
2019,41151,Laranja,GO,Goiás,Formosa,-,478,10179563
2020,41151,Laranja,GO,Goiás,Formosa,13946,493,13707963
2021,41151,Laranja,GO,Goiás,Formosa,17281,461,16901419
2022,41151,Laranja,GO,Goiás,Formosa,15859,424,10186683
2023,41151,Laranja,GO,Goiás,Formosa,14563,,8797774
2015,41155,Limão,GO,Goiás,Formosa,1003,89,834341
2016,41155,Limão,GO,Goiás,Formosa,1186,80,1490205
2017,41155,Limão,GO,Goiás,Formosa,1151,80,941331
2018,41155,Limão,GO,Goiás,Formosa,1246,78,786369
2019,41155,Limão,GO,Goiás,Formosa,1070,90,1091913
2020,41155,Limão,GO,Goiás,Formosa,1241,78,2317250
2021,41155,Limão,GO,Goiás,Formosa,1128,79,1059746
2022,41155,Limão,GO,Goiás,Formosa,945,81,1138757
2023,41155,Limão,GO,Goiás,Formosa,1099,91,2086967
2015,41176,Tangerina,GO,Goiás,Formosa,6812,273,9746776
2016,41176,Tangerina,GO,Goiás,FORMOSA,7029,289,13412203
2017,41176,Tangerina,GO,Goiás,Formosa,7128,242,7184968
2018,41176,Tangerina,GO,Goiás,FORMOSA,6231,250,6440824
2019,41176,Tangerina,GO,Goiás,Formosa,6026,290,10276497
2020,41176,Tangerina,GO,Goiás,Formosa,7984,245,11639328
2021,41176,Tangerina,GO,Goiás,Formosa,7231,267,6604135
2022,41176,Tangerina,GO,Goiás,Formosa,7085,292,7290169
2023,41176,Tangerina,GO,Goiás,FORMOSA,8008,276,
2015,41160,Pomelo,GO,Goiás,Formosa,1700,120,1320141
2016,41160,Pomelo,GO,Goiás,Formosa,1908,108,3628677
2017,41160,Pomelo,GO,Goiás,Formosa,2167,113,2405138
2018,41160,Pomelo,GO,Goiás,Formosa,1851,116,2311724
2019,41160,Pomelo,GO,Goiás,Formosa,2073,114,3154622
2020,41160,Pomelo,GO,Goiás,Formosa,1710,104,1249159
2021,41160,Pomelo,GO,Goiás,Formosa,1917,,
2022,41160,Pomelo,GO,Goiás,Formosa,1992,106,1486900
2023,41160,Pomelo,GO,Goiás,Formosa,2143,115,2106192
2015,41151,Laranja,GO,Goiás,LUZIÂNIA,2676,1151,1691645
2016,41151,Laranja,GO,Goiás,Luziânia,2392,1236,1076971
2017,41151,Laranja,GO,Goiás,Luziânia,2645,1206,1529655
2018,41151,Laranja,GO,Goiás,luziânia,2385,1107,962175
2019,41151,Laranja,GO,Goiás,LUZIÂNIA,1983,1035,2067529
2020,41151,Laranja,GO,Goiás,Luziânia,2603,1183,2637941
2021,41151,Laranja,GO,Goiás,Luziânia,2351,1142,2406812
2022,41151,Laranja,GO,Goiás,Luziânia,2443,1021,1816615
2023,41151,Laranja,GO,Goiás,Luziânia,2500,1056,1584633
2015,41155,Limão,GO,Goiás,luziânia,1586,198,2169890
2016,41155,Limão,GO,Goiás,Luziânia,1547,207,2648768
2017,41155,Limão,GO,Goiás,Luziânia,1837,208,2298851
2018,41155,Limão,GO,Goiás,Luziânia,1610,192,1392682
2019,41155,Limão,GO,Goiás,Luziânia,1837,216,1519582
2020,41155,Limão,GO,Goiás,Luziânia,1832,191,1971695
2021,41155,Limão,GO,Goiás,Luziânia,1532,184,2286486
2022,41155,Limão,GO,Goiás,luziânia,1777,213,2296106
2023,41155,Limão,GO,Goiás,Luziânia,1665,177,1827487
